Latitude,Longitude,Tenure Months,Monthly Charges,Total Charges,Churn Score,CLTV,Gender_Female,Gender_Male,Senior Citizen_No,Senior Citizen_Yes,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,Phone Service_No,Phone Service_Yes,Multiple Lines_No,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Online Security_No,Online Security_No internet service,Online Security_Yes,Online Backup_No,Online Backup_No internet service,Online Backup_Yes,Device Protection_No,Device Protection_No internet service,Device Protection_Yes,Tech Support_No,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,Paperless Billing_No,Paperless Billing_Yes,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn Value
37.61790259315073,-121.00294796671292,0.16860212803891583,0.4727191183364752,0.11418126009317989,0.8902564997229079,0.20134030292561,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
37.30393611827237,-119.89013679807734,0.6725333286328973,0.805837268887101,0.2853304004027418,0.8369586022900135,0.43972673101438386,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
38.22364641307341,-121.73628102633405,0.12386617968350337,0.6705198312983274,0.11783265515773296,0.8119897808575766,0.7445997022645027,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1
34.135429501544095,-118.25194426604429,0.2553766657795315,0.22647356957014608,0.10479970770984454,0.7311288006387374,0.2546524579867313,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
38.697835723377324,-120.434593532752,0.10538354815025805,0.6805910237020132,0.10349062073464987,0.6125,0.11365437418247322,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1
38.22472683216074,-120.90317231602893,0.0979988246175886,0.7610316413530603,0.09222309016101433,0.6813231625281514,0.576894454864469,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1
34.06341245752591,-118.36080338625254,0.2678876130253832,0.3658148796705609,0.15333254528276208,0.6756957896504314,0.5893284135048313,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
40.661407694719216,-121.56192995167666,0.03774124664298005,0.06937051717243241,0.005198072335632195,0.7335623412025206,0.012851236001441033,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
34.22703370069943,-118.41110631577314,0.013888888888888888,0.5769386441261029,0.008453203672964732,0.9019124476112441,0.36889089425992994,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
37.04053621097915,-119.98821988508222,0.02150658709584976,0.5105647066675695,0.01313557376132936,0.7117530200907397,0.22598817248579206,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
35.8027739269471,-119.55198215442695,0.06790010441858807,0.5129251658989602,0.047433696773846096,0.8546709774376214,0.20189066978285036,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
39.31202390076782,-121.19802030370761,0.04692166961748799,0.3699144115991044,0.025417438642833277,0.7837055417301405,0.8240078841907877,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
39.496908260363064,-122.59169084213438,0.013888888888888888,0.2691542288557213,0.0039004143270313426,0.6887903372965072,0.7722002938105079,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
41.67314427773529,-123.82298000862936,0.4426733161315903,0.717862413063055,0.42138571130809094,0.7596811969036863,0.47690390990838827,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
39.08008891997402,-122.13350841222186,0.27646896167912827,0.44200864195480605,0.19473664273375824,0.6516811618500586,0.6475277342636141,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
38.33206966215297,-121.01812998136984,0.017990603667936193,0.2698059973998344,0.006097548047818103,0.5828034881562841,0.5707130012793857,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
38.49070241263688,-121.88849279639751,0.0462424142980521,0.5377101382903858,0.027044613703770877,0.8441211524549794,0.7100860424859712,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
34.00798252181353,-118.29180126652079,0.29113943932668856,0.36664778091120476,0.16536956587650098,0.7524268164447391,0.7551792901104245,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
38.40014833412306,-121.94447005411553,0.350695747331262,0.770085359852508,0.35573369246516545,0.7247324443823777,0.521252752653988,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
33.92590400315369,-118.28504739088879,0.02531031025352002,0.5813546680897482,0.0182468608405967,0.942639639614084,0.3285344473918326,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
34.14757099803013,-118.43287935973323,0.021249285050559924,0.360015668066881,0.010150693873066882,0.7823730696365118,0.42817096075574995,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
32.81642783677749,-116.87737381705549,0.06332191517271833,0.5073916385279539,0.04009362333611739,0.6736224309138616,0.3116997863007705,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
38.019709276977046,-122.51347743763662,0.1408841042776836,0.5704236371664341,0.10856247915214962,0.8801944871544106,0.4453687132781434,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
38.55360637634463,-121.32625701529821,0.6614820772060545,0.23388983454935502,0.2887340654705096,0.6151954392748585,0.48542518410039104,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
37.893052675582716,-121.50353096660375,0.1698471948454507,0.5884728185612712,0.1344400287284932,0.7658774063714415,0.5462610500971783,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
33.88796648776576,-118.05455093444525,0.7159683953341379,0.41160290116252046,0.4478068094687508,0.9478073337010864,0.8068695762473668,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
38.3084504891939,-121.52708574320647,0.4567030282739026,0.6445728439943541,0.40347739160195845,0.746720612350902,0.09895222256437916,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
33.95734976504266,-118.22389317565559,0.5270264563859266,0.745078512553957,0.5188128000763579,0.7376690473131666,0.3498645142014424,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
33.82741984011574,-118.37256577294279,0.09686989275290556,0.6181934073281374,0.08422798250777355,0.9220533667938418,0.20278769078880254,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
37.60548480402772,-122.31799719268353,0.1759993042832953,0.7552958117756783,0.17681582142302027,0.6565921029910465,0.16382939535218669,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1
33.753359413855726,-117.05272713724932,0.22819155821427145,0.7795934872238877,0.2238467185469671,0.776137053290161,0.128527810764354,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
33.77009525451506,-117.86743893405472,0.4326059320356477,0.6736813083987702,0.38189033542340683,0.8976660245343684,0.3006327522619177,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
37.63017843186628,-122.12105774369446,0.43088297562989253,0.6132549244705717,0.3515341079771416,0.5890470598512424,0.11610672730739782,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
34.38369605676158,-117.66799926978713,0.48118244852017944,0.7420863773026527,0.47086749411092976,0.9080642036681615,0.5866717738558893,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
40.35259228510754,-121.56716389689089,0.037034448396580016,0.08491732030898208,0.006721926841172506,0.7792109324184817,0.17470839410365074,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
37.31446062451242,-121.99952977098813,0.013888888888888888,0.09332874142879416,0.001299579566773447,0.685149321011795,0.51875592934496,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
40.70902766846044,-122.20771606354518,0.01712119851708849,0.5350627680691521,0.010320604796696387,0.6573178879691114,0.6187384976462096,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
33.9534262856185,-118.15793584875611,0.6210394837977689,0.9397327493363924,0.7233824467043459,0.9308794854161211,0.727269420718726,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
40.97153345101749,-121.92251935597469,0.860317749469228,0.8865870936781075,0.2713551748102637,0.9473571949044612,0.8806592347159089,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
37.185717474191655,-122.09833944975954,0.08799815537684152,0.6729608241684766,0.07727276781063279,0.8718914833525989,0.026325031587705282,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
38.458664619931945,-122.83829421405562,0.316698181283996,0.7153329785800028,0.305077801012857,0.6302809292395107,0.3882429094761846,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
39.02930021497516,-122.30669718899824,0.23780752607751615,0.3962713480914024,0.1561025889461739,0.8069569794063423,0.13115851176703672,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
40.843092245875134,-123.6383768752541,0.013888888888888888,0.5156671905175774,0.007546867915341365,0.8031809191229338,0.304655726779807,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
38.97870492733095,-122.9415888085706,0.027014175240975314,0.5670096972331813,0.018457824642505467,0.8152489691324889,0.20207304680548052,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
37.893406665436814,-121.92868457001708,0.22037017531675196,0.6169033797630677,0.17671527434740558,0.5874243541367693,0.38244802393541294,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
34.35352204423317,-117.60938369304951,0.014146068316082772,0.5203749789567688,0.00784162593916277,0.7768516918757961,0.031120109488273245,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
35.78262527372913,-119.21476758837463,0.028825743452444638,0.7104567866383286,0.02211781629675574,0.7466989081247994,0.027749589319787216,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
37.984404245037695,-122.55888175596426,0.042278287253196975,0.06487379608958786,0.00731739865226452,0.6141513755836319,0.34052579810440026,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
38.12465008619879,-122.49136987271335,0.9475582679542844,0.8876969225082852,0.20337349042926636,0.660585440559962,0.5317269745707286,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
38.299506944745616,-121.60367345295924,0.4250850101786281,0.5491431233826348,0.33485100121199357,0.9043519350007534,0.7304157246436003,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
34.017928416741775,-117.76116310563589,0.013888888888888888,0.5516448559368076,0.00807905448387939,0.8508995112884233,0.5213922791607263,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
33.02155614757897,-117.22544868102705,0.03968726039528361,0.5104379702364538,0.02626538344979395,0.8068798647678832,0.18429112250564017,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
34.068096414990315,-116.84131089996782,0.056176716815463656,0.5128165079117802,0.03884978282735613,0.5778544283850439,0.2025791161647311,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
33.89336851086449,-118.23258876018525,0.400348320811846,0.366033065314694,0.24088789367306002,0.9568663613494872,0.09911097976677274,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1
37.490043653586866,-120.37094370634,0.7774161337758267,0.7815228172258806,0.7921855044440166,0.7923921719974918,0.48890937234790555,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
36.4264656600111,-121.23383967841593,0.26026943101707234,0.6653944646422132,0.2337988533329365,0.7110718482712194,0.5193917662954437,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
33.97598311081074,-118.00759001168015,0.1666282990289081,0.7195541626803655,0.15098022812273232,0.7500690617479655,0.6563529691543754,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
36.168285831259325,-120.85363213898967,0.5163730513806489,0.671052646945662,0.47675046138446614,0.7769220538577285,0.2522726659906168,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
37.62888387900813,-122.37788195611371,0.6975168054961688,0.5214281837224606,0.367811606492755,0.7341704625160345,0.4553160884529174,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
33.99161103397442,-118.15552834278698,0.5293041522505193,0.7906013070362855,0.5354844207865341,0.7971002614394775,0.6094223542758184,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
35.91725237194296,-119.64764581374844,0.08712140098373317,0.6982865114196979,0.07887584519434362,0.8521458791726495,0.203121548109184,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1
35.03225431558817,-120.47633955293104,0.4453059666519147,0.8693029776376751,0.511645358215671,0.5865364695884208,0.468453866017095,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
33.835438965537335,-116.95060933804675,0.6350960978330772,0.4963001094929163,0.4649468416291581,0.5975142151406041,0.20150494661308127,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1
33.91970713130532,-118.2226834316683,0.15033103823865135,0.010064186478040894,0.02335454905191285,0.6133808262340855,0.8029776915330081,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
39.664146234176236,-122.53841146647143,0.013888888888888888,0.6532474700759382,0.009581974307695857,0.6313690021561571,0.4699010403974653,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
41.133744415284895,-122.4247722968616,0.10597505173558194,0.7538579404655132,0.09981888690343779,0.8107609450459357,0.6386147036172013,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
34.11885308752794,-118.43154341828584,0.013888888888888888,0.26011672017593696,0.0037667302573068996,0.6909866330470441,0.8700368457386931,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
38.43523014655515,-121.58066012408314,0.023826150747646872,0.568931479770503,0.01578008308364655,0.7617941959110274,0.07804672967356269,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
40.62418198836656,-122.7340519916873,0.6779926469534912,0.8241777913160466,0.733262403205799,0.7110047201352583,0.2506089589078877,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
37.57711232451666,-121.22852877027638,0.03938041957163957,0.5823597982051338,0.028789464066717996,0.8876542656868538,0.45015745055112655,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
37.39694571747185,-122.1043264765151,0.5715576566707892,0.8514730040321317,0.6313261225893488,0.7336426646964026,0.348708134790342,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
37.95384010463984,-122.30850072047767,0.8566497324125264,0.5413868777573577,0.6504737500812693,0.6054150314124426,0.4799637682847737,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1
33.682891263285306,-117.5890722971084,0.2612646821312137,0.5559317476996314,0.20366260795059027,0.8724510176549507,0.8137304592418075,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
33.99935041884048,-118.32549479936833,0.05128585376019777,0.5203994265152418,0.037730392384407625,0.8139399121310755,0.5342117132761004,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
34.5108233112046,-119.2184118688234,0.19084737426541476,0.5782405064978318,0.14581703583585823,0.7754494526445069,0.46282889290171914,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
38.33606585224579,-121.48816660798491,0.7426823226476758,0.8824985358248705,0.8384465024819701,0.8473788644256378,0.5578641780584704,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
33.30327217902435,-117.60595570902969,0.35042944543304244,0.7064053167125373,0.31498031909288315,0.8503660868511898,0.1967343178557279,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1
32.683671895620826,-117.00138656306832,0.1085255442060238,0.5157880875499883,0.07649789107078764,0.691489160367849,0.1885792674517191,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
37.807846365605,-122.1509947217567,0.15566999912894502,0.8485994315257923,0.1640141426530483,0.8375000000000001,0.7326040055982915,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
32.89143404661043,-117.16828086577338,0.018130383923881457,0.5396995306663289,0.01243767299252741,0.8398948740353864,0.6088068872040547,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
33.94274491850479,-116.50911957308531,0.4453897631997546,0.5523939087271835,0.34765270504864193,0.9096323189234958,0.8172717854560666,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
36.75423573195797,-118.79330150740753,0.013888888888888888,0.5176653565040272,0.007576425061067942,0.9559703995492324,0.8361719227076981,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
38.224621591483256,-122.55446464127193,0.028153194799043477,0.6646161157319765,0.024307221814312538,0.721114780531937,0.1889986816935072,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1
38.36437482762023,-121.54092129242294,0.74694635702123,0.8735631563316314,0.8322772826258933,0.8416224180213395,0.5422214270979288,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
34.18989466753675,-118.47334160979273,0.250596833708195,0.8544455432634401,0.2734501672094307,0.7766114510121266,0.15589768901982184,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
37.71497876785469,-121.33049480878023,0.08632110172356919,0.5167604756423579,0.06385257826556275,0.777419003620909,0.31134245209643646,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
33.050827301033614,-117.07694096168177,0.4083332340238381,0.8257318640788323,0.4381699986023948,0.6413158271067562,0.571126181999934,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
37.93472822351944,-121.01674001873415,0.6198366063687855,0.7169552261517547,0.5968466013609726,0.6862941207639365,0.26025269129574913,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
36.913764046389424,-120.45703407782979,0.5105408182704539,0.6716800454399466,0.4548810868720445,0.8778642816320468,0.09820936186876619,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
34.320771356280474,-118.6443126417865,0.013888888888888888,0.5146341742881877,0.007531587397387881,0.6301836289907174,0.5641857490155335,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
